feature,mean_feature_importance,sd_feature_importance,min_feature_importance,max_feature_importance,rank
embedding_std_350,0.0002671152771541648,1.9349261560088845e-05,0.0002447940098198595,0.0002982759584301645,549
embedding_std_44,0.000266904503711099,1.569309947022983e-05,0.00024563732014782675,0.0002827388426053381,550
embedding_mean_530,0.00026651359651960895,4.852119472202952e-05,0.00022395601938124464,0.0003220277381375968,551
embedding_std_572,0.0002660416223515039,0.00011139913115029742,0.00016226435963314392,0.00044696376601856323,552
embedding_std_774,0.00026579009384891065,4.737855527754259e-05,0.0001933618828715714,0.00031680001047343934,553
embedding_mean_306,0.00026539889738782266,9.293714472496378e-05,0.00018149158618219064,0.0004075247381434241,554
embedding_mean_876,0.0002652614102817825,3.2132217861127925e-05,0.00023133356606763283,0.00031678546784119903,555
embedding_std_601,0.00026440855328336156,5.98707531233408e-05,0.0001892326822069698,0.0003447034600489712,556
embedding_std_653,0.00026439647358631206,0.00016476716111373752,0.0001635302063332479,0.0005539454915671918,557
embedding_std_665,0.0002636279335876592,6.937575572585327e-05,0.0001874331972888216,0.00034181073817005303,558
embedding_mean_79,0.000262906022472092,4.370319107588768e-05,0.00021549342643465712,0.00032312184820289567,559
embedding_mean_465,0.0002610668744477626,7.296068100184998e-05,0.00016539290017794574,0.0003521579178024425,560
embedding_mean_201,0.0002607733279494603,4.972531628648283e-05,0.00019079091457874467,0.0003283997552469331,561
embedding_std_729,0.00026038466367354717,4.529829983190515e-05,0.00020441612855534317,0.00032838458166261774,562
embedding_std_873,0.00025993532649193335,4.125600477560821e-05,0.00019034623197437724,0.00030042433834834867,563
embedding_std_360,0.00025982625353904696,4.38150422078185e-05,0.0002159005172377438,0.0003282771429786896,564
embedding_mean_541,0.00025939126829260594,4.253476298394217e-05,0.000230815302847594,0.0003314367462690063,565
embedding_mean_789,0.00025880081424129906,2.1385415865188033e-05,0.00024339463162857653,0.00029622613277850913,566
embedding_std_707,0.0002587304041382443,0.00011548590966495862,0.00014091648927119953,0.0004429550027697826,567
embedding_std_591,0.00025859768438613577,3.622683048603596e-05,0.00021684248165967603,0.00029780630538385114,568
embedding_std_562,0.00025764001008317296,8.32118445574296e-05,0.0001769395879612108,0.00038158031874474936,569
embedding_mean_977,0.00025721989689608766,6.999168065344935e-05,0.00020331803497728013,0.00037801717357699715,570
embedding_std_217,0.0002571364861414585,5.938705949213288e-05,0.00015469773877365743,0.0003016199900144406,571
embedding_std_458,0.0002568605525691698,5.18762522042908e-05,0.00020508581907593105,0.0003346918017253202,572
embedding_mean_592,0.00025679436360542904,7.305478893963202e-05,0.00019443159195143495,0.00033930500662702643,573
embedding_mean_612,0.0002560916994164055,8.194987903143663e-05,0.00019073455169615354,0.0003944399748038077,574
embedding_std_513,0.00025543443410165953,0.0001372637101370934,0.00016781581307132902,0.0004881713972324389,575
embedding_std_692,0.00025495952048094927,9.991076729282453e-05,0.0001854374859952348,0.00042545401366733167,576
embedding_std_115,0.00025480078998415975,2.3045837299397656e-05,0.00021630816495695556,0.000274763475368244,577
embedding_mean_762,0.0002547713155426418,6.599107496627461e-05,0.0001758315912480991,0.0003455492539594352,578
embedding_mean_755,0.00025460874234364985,6.702012855654962e-05,0.000170516804644381,0.0003561697383844829,579
embedding_mean_310,0.00025409986107114183,5.832237523175882e-05,0.00018339434431405969,0.000332760688982805,580
embedding_std_801,0.0002529320396400602,6.380395631197847e-05,0.0001803881423415226,0.0003441321181467073,581
embedding_mean_51,0.0002518210905537153,7.61021949377643e-05,0.00019918643059487867,0.00038437555788592355,582
embedding_std_54,0.00025168170818916494,4.672850070051919e-05,0.00018563223654610982,0.00030053318660729577,583
embedding_std_314,0.00025105307464126376,2.623227334693726e-05,0.00022420055226070817,0.0002865709776664335,584
embedding_mean_979,0.00025102199929018427,2.6581054129546638e-05,0.00022819622949949838,0.0002946032706027483,585
embedding_mean_779,0.00025032907816974854,8.17893303179894e-05,0.00014976448487166011,0.000335845512625131,586
embedding_mean_726,0.00024960275486633684,4.3070636361310034e-05,0.00020575620059274418,0.00030702473222726274,587
embedding_mean_339,0.0002493390203169683,4.600923510453558e-05,0.0001995912921043969,0.00032432382270478256,588
embedding_mean_991,0.0002485109872613812,7.590847864517346e-05,0.0001466416304186307,0.0003482761956026025,589
embedding_std_154,0.0002481134821120313,4.8114371393862266e-05,0.00019902884913622492,0.0003084526615288143,590
embedding_std_832,0.0002478485374293922,4.4778958688557566e-05,0.00019375153370227655,0.00031047799138057776,591
embedding_std_702,0.0002472906799540226,8.216532417516841e-05,0.00017288350920390753,0.0003774592193438593,592
embedding_mean_806,0.00024704252695777743,0.00011380479658716882,0.00016161377650136013,0.0004464766892322627,593
embedding_mean_112,0.00024575554141599023,4.8312887871623466e-05,0.00018723804448545042,0.0002948779756905732,594
embedding_std_596,0.0002456443595303249,4.991158064981377e-05,0.00019160838618040508,0.0003018909704111605,595
embedding_mean_43,0.00024563961109240885,5.9548349353068e-05,0.000183366406911613,0.00030595865482506586,596
embedding_std_914,0.00024477958433482226,7.953784239503127e-05,0.00016986603544229376,0.00037997874734489663,597
embedding_std_237,0.0002444990166917483,3.4769928563047476e-05,0.00019562173123431582,0.0002937442040930117,598
embedding_std_189,0.0002438433514569289,2.899947012935548e-05,0.00021478311261244405,0.00028448584015493137,599
embedding_mean_207,0.0002437895405846357,5.550944082306747e-05,0.00020087315601316415,0.00033822656486767814,600
embedding_std_781,0.00024373974919357638,5.50927664964817e-05,0.00016136185187005337,0.0003085759427509155,601
embedding_mean_686,0.00024358351372196483,3.7649547348858964e-05,0.00018666087993763226,0.00029185746849034533,602
embedding_mean_123,0.0002429358621828684,4.9130196721855574e-05,0.00018682922139310945,0.00031702851490358777,603
embedding_std_33,0.00024196974084185366,4.306013358597395e-05,0.00018712371403000597,0.0002954463121529021,604
embedding_std_17,0.00024091354771664137,1.8041298881099238e-05,0.00021143892996885221,0.0002566722967587108,605
embedding_std_303,0.00024000669325310436,2.9075663396259928e-05,0.00020799226829844644,0.00028134823144432156,606
embedding_std_138,0.00023911357963686403,4.105492713187584e-05,0.00019675508591323357,0.0002838925329896522,607
embedding_mean_353,0.00023887894182220913,3.172217219484336e-05,0.00020050624223814145,0.00026879316147272866,608
embedding_mean_874,0.000237801979232204,3.9181380397437585e-05,0.00019961269048157393,0.00030082720484025103,609
embedding_mean_170,0.0002371243534303936,5.3077845291384726e-05,0.00016856044095912002,0.00029363036199163927,610
embedding_mean_469,0.0002371141473810518,4.997873837809752e-05,0.000189325057257783,0.0003188075964898198,611
embedding_mean_477,0.00023707041793918974,3.76110761374384e-05,0.0001709964318860085,0.0002610608172431809,612
embedding_mean_362,0.00023685069064523765,7.153502808652849e-05,0.00016857642939245186,0.0003292923398437486,613
embedding_std_892,0.0002368320013665928,5.5110804283986165e-05,0.00015926918295042802,0.0002970875829927195,614
embedding_std_718,0.00023549978421376098,4.343978126113325e-05,0.00018774049882860802,0.00030281582481404606,615
embedding_mean_809,0.00023508585829605028,3.396374238186426e-05,0.00017810507402529134,0.0002623370090033667,616
embedding_std_118,0.00023402709990933898,1.2214744479884741e-05,0.0002171301509474705,0.0002506633649120106,617
embedding_mean_72,0.00023291354775959892,8.208395138471124e-05,0.00016460032109157443,0.0003696488600958442,618
embedding_mean_619,0.00023271173707765464,8.011047660842957e-05,0.00017649766467093482,0.00036981847784330453,619
embedding_mean_999,0.00023205893296241955,4.851822081237767e-05,0.0001933236648883278,0.00031008209639836617,620
embedding_std_194,0.00023205193898779582,6.024413212860894e-05,0.0001895180024430582,0.00033828222872603597,621
embedding_std_887,0.00023198361947529482,8.444138742000138e-05,0.00016401747011367113,0.0003789245728690429,622
embedding_std_451,0.00023188169898712894,3.7121090224832535e-05,0.000179124657003904,0.0002837245306975863,623
embedding_mean_284,0.00023169398637929735,8.081207135495715e-05,0.00016052945815411102,0.00036761245387163246,624
embedding_mean_161,0.00023112787998564726,4.261486326357801e-05,0.00017520746666728652,0.0002891941456659046,625
embedding_mean_8,0.00023065202536913182,5.5130536045713015e-05,0.00014766110732652424,0.0002882447980717536,626
embedding_std_1002,0.00023061901976631515,4.57432265157692e-05,0.00018236618583759745,0.00030580469619942533,627
embedding_std_508,0.00023039127777013836,3.151256812718637e-05,0.00017937262729334364,0.00025256704306693406,628
embedding_mean_663,0.00023023217373949369,4.898062539003849e-05,0.00015957901267148845,0.0002762737843081258,629
embedding_std_658,0.00022978576636905438,6.149734538156055e-05,0.00017405817105991294,0.00032109513365798797,630
embedding_std_5,0.00022912931371191575,2.824175850644799e-05,0.00019088772575386336,0.00025936389352527805,631
embedding_std_701,0.0002289402951797144,5.1972001608719156e-05,0.00018150382861298054,0.0002973799236568529,632
embedding_mean_591,0.0002274562909427063,3.305792628235544e-05,0.00017076073589656298,0.0002525927245749718,633
embedding_mean_866,0.00022722579656233064,8.457711048077817e-05,0.00013744942175050742,0.0003432991346450358,634
embedding_std_704,0.00022671612547626335,2.2386112103358584e-05,0.00018782134056125456,0.00024136197854825346,635
embedding_std_356,0.00022637002484523645,0.00012679677679618042,0.0001467771900403622,0.00044839814842267527,636
embedding_mean_453,0.0002260712311534279,2.083071213021477e-05,0.00020264595187310773,0.0002485325014053,637
embedding_std_264,0.0002259568752380405,3.2161657149235784e-05,0.00018761785179193544,0.000276781469161271,638
embedding_std_684,0.00022578951272477226,4.428532159873727e-05,0.0001670882468435594,0.0002769679310894044,639
embedding_std_991,0.00022480798733903723,2.3497821707666423e-05,0.00019513141708814126,0.0002545604944389926,640
embedding_std_56,0.00022475348209799166,2.9980513043673918e-05,0.00018823233433824658,0.0002561561071339941,641
embedding_std_146,0.0002245366122461677,7.967266168030205e-05,0.0001187140091129707,0.0003354025226052682,642
embedding_std_835,0.00022297453600027563,8.025620105766704e-05,0.00016747088190291332,0.00035244936184421736,643
embedding_std_311,0.0002226264047407303,6.658880853090765e-05,0.00016784462371712778,0.0003258404294221291,644
embedding_std_640,0.00022235713732654446,3.811764119015198e-05,0.00016591770006876827,0.0002676769028906307,645
embedding_mean_897,0.000221575055006156,3.7465090384108246e-05,0.00018248633349737036,0.0002634468529527142,646
embedding_mean_326,0.00022092650152857066,5.4685769093419195e-05,0.00013400986986391797,0.00028211873747865755,647
embedding_mean_534,0.0002202624000414933,5.029224583509955e-05,0.0001615678859112992,0.00029279870488701886,648
embedding_std_184,0.00022005160059762182,1.1916577867941187e-05,0.00021185379405222292,0.0002410435995157873,649
embedding_mean_655,0.00021914599618238213,5.117968958095018e-05,0.00016151362773784116,0.00030099737158930745,650
embedding_mean_852,0.00021883168801080277,8.077599263120416e-05,0.00014916855753764204,0.00035332929691814447,651
embedding_std_255,0.00021881852972922543,6.353204607659119e-05,0.00016381795854329427,0.00029870652502586435,652
embedding_std_206,0.00021848300069733138,3.9382892241562924e-05,0.00016968527074714653,0.0002615155398921505,653
embedding_mean_922,0.0002183198083326394,4.592795934086909e-05,0.00015748022535015148,0.00028644668597788695,654
embedding_std_385,0.00021802768431207018,5.015102347814369e-05,0.00015859577805481573,0.0002691808329224604,655
embedding_mean_526,0.00021802132069562294,3.485849560988729e-05,0.0001693540908035112,0.00025711579693726063,656
embedding_std_485,0.0002180099878950608,5.717932005210449e-05,0.00016374573773004266,0.00030376644370973537,657
embedding_std_13,0.00021748384720198625,3.941195345664693e-05,0.0001809090721317222,0.0002733917696498448,658
embedding_std_857,0.00021734741542612084,4.7104159469927255e-05,0.0001389806183449601,0.00025615018237122535,659
embedding_std_38,0.00021659617331925388,2.8916389318597297e-05,0.0001725981534889154,0.0002450220798642489,660
embedding_std_325,0.00021659020352553427,4.011537231959741e-05,0.00019097765152778243,0.0002869095326176105,661
embedding_mean_98,0.00021633899392198844,6.99016767513003e-05,0.00011083974322681457,0.0002842115649555442,662
embedding_mean_594,0.0002161144848903439,1.2779768928198087e-05,0.00019753536417773808,0.0002280743115268323,663
embedding_std_327,0.00021604702023640096,1.9690884081885146e-05,0.00018335920199819016,0.00023118675556077424,664
embedding_mean_398,0.00021603753934586463,6.238185933679455e-05,0.0001467096233513134,0.0003072239150306674,665
embedding_mean_127,0.00021581761179710238,3.0357551937474085e-05,0.00017258424694261158,0.00024757729991440653,666
embedding_std_463,0.00021553799717650358,4.107022146022897e-05,0.00016323963262025848,0.000262686156040281,667
embedding_mean_367,0.00021540402463508728,2.858058256564746e-05,0.0001851698504266224,0.00025958275541028403,668
embedding_mean_421,0.00021521678685446885,4.3134733044786456e-05,0.00016089953228367812,0.00028049594276921487,669
embedding_std_145,0.00021491313719473477,5.231664207871261e-05,0.00016364223326216425,0.0002881278545285332,670
embedding_std_828,0.00021454044845637326,7.955378722712709e-05,0.00011404935746258172,0.0002941895286456778,671
embedding_mean_943,0.00021437314854345327,5.2597894820281516e-05,0.00016475940549245865,0.00030219496874776624,672
embedding_std_709,0.00021418085767144272,4.0859761905894735e-05,0.00014411308335013297,0.0002479096015772824,673
embedding_std_313,0.00021409792525620776,2.2733762918111726e-05,0.0001756844559278562,0.0002339559810135493,674
embedding_mean_687,0.00021402526675490903,3.3141896216302824e-05,0.00018301597182641155,0.00024987588440016274,675
embedding_mean_95,0.0002135520691576442,5.8273249917853444e-05,0.00016073312582479953,0.00030743997793674255,676
embedding_std_381,0.00021352679300071621,6.74554136520144e-05,0.00011446037852031015,0.00028222791214391944,677
embedding_mean_614,0.00021338298509541772,3.537054789928107e-05,0.00016884706974549483,0.0002628233668063402,678
embedding_mean_829,0.00021325595658725367,4.2260151268353385e-05,0.00014607083151537952,0.00026010673187639105,679
embedding_mean_597,0.00021304009400763355,5.026616174630778e-05,0.00013875746604753407,0.00026910632404676736,680
embedding_mean_951,0.00021286067680652463,0.00010254034165577621,0.00011304048778710819,0.00037497824295643566,681
embedding_std_680,0.00021269367135763628,0.00014923002691344522,0.00012385245265971863,0.0004772648824353539,682
embedding_std_4,0.00021267961132624794,2.130741372301201e-05,0.0001930845063836232,0.00024526480838753885,683
embedding_std_435,0.00021252755763897325,4.803705935139539e-05,0.00014964621714269445,0.00027357742340566925,684
embedding_mean_131,0.0002124987281901723,3.2036899078048105e-05,0.00015929936834087658,0.00024093432622101447,685
embedding_mean_1011,0.0002122338635826912,2.268716668089235e-05,0.00019144852339429924,0.00024026622118851802,686
embedding_mean_693,0.0002122248035489059,5.8837312882816226e-05,0.00011243889611221615,0.0002599366072413559,687
embedding_std_754,0.00021218402572820055,5.446110227240347e-05,0.00013213074405255614,0.00026468183112608246,688
embedding_mean_1007,0.00021200352559662167,3.3130940718028184e-05,0.00017974005985086093,0.0002517742331758749,689
embedding_mean_263,0.00021171331181121943,4.7943743830992214e-05,0.00016399183501203502,0.00029197502298743973,690
embedding_std_990,0.0002113935236255232,2.0209626905628875e-05,0.00018937025991394568,0.00024464030172753864,691
embedding_mean_392,0.000211134989380393,3.545403870249728e-05,0.0001657789972539529,0.0002651613598411951,692
embedding_mean_955,0.00021112084883459685,3.957492122336681e-05,0.00016638332989051295,0.0002754162923503095,693
embedding_mean_147,0.00020971142467013428,4.9230780337668534e-05,0.00015410036837593282,0.00027063301767231256,694
embedding_std_841,0.00020943633769917114,3.761516024240013e-05,0.00016677576361063504,0.0002600799221382992,695
embedding_std_900,0.00020921915517606516,4.211543613681498e-05,0.0001622011327903059,0.0002550318197667248,696
embedding_mean_226,0.00020888199399829633,2.7815613380315897e-05,0.0001827163163173556,0.0002521509720512195,697
embedding_mean_787,0.00020881215959410557,8.14931078361437e-05,0.00015953564887990872,0.000351099073024414,698
embedding_std_571,0.00020855932276319717,5.1361005613841326e-05,0.00015845228484103363,0.0002897502137336988,699
embedding_mean_371,0.0002084589728930217,5.9473334283336565e-05,0.00015610142586858835,0.00030007544848381325,700
embedding_std_656,0.00020839270412032558,4.7258193949704496e-05,0.00013475663310923716,0.0002519738496762774,701
embedding_mean_766,0.00020825890121620288,4.337615749124862e-05,0.00016064485838058286,0.0002720871396660603,702
embedding_mean_88,0.00020817316957443062,4.907417754408947e-05,0.00017562298413214308,0.00028950676078097243,703
embedding_std_987,0.00020813601819139765,4.010690889831581e-05,0.0001804800846764733,0.0002753360829579738,704
embedding_mean_7,0.00020812484152536313,4.159731045621564e-05,0.00015511840792141197,0.0002519015886794989,705
embedding_std_186,0.0002077715233668551,5.4430488536765674e-05,0.00012948998847116453,0.000261694060382835,706
embedding_mean_1003,0.00020762643481185612,4.183808298846875e-05,0.00015757093591296757,0.000269430890897431,707
embedding_std_927,0.00020729498355170586,8.920071970114863e-05,0.00010174816547910476,0.000349101541533875,708
embedding_mean_298,0.00020660239448191337,5.540866031558366e-05,0.0001495142438048498,0.0002677910272043097,709
embedding_std_822,0.0002064453401330373,9.58232884084508e-05,0.00013862663158166163,0.0003742587140101505,710
embedding_mean_795,0.00020624802065022613,6.011598313938355e-05,0.00013769150183782437,0.000303503832282502,711
embedding_mean_325,0.00020565306615824753,5.227476540932374e-05,0.0001351982198074045,0.0002629653811579289,712
embedding_std_838,0.00020529979044103716,3.0138772834303923e-05,0.00017043172180524006,0.00024219683744271286,713
embedding_mean_224,0.00020457301374294826,5.9212931003314096e-05,0.00011435200061439367,0.0002580989112567692,714
embedding_mean_911,0.00020397744310340031,3.396525354613692e-05,0.00015287165333430555,0.00023940207898946522,715
embedding_std_123,0.0002036716890743394,4.251866966932819e-05,0.0001590725654326064,0.00026350542985457677,716
embedding_mean_250,0.00020353633803361373,4.76325861880154e-05,0.0001725105954798042,0.00028701518363067317,717
embedding_mean_647,0.00020303021434429067,4.9842604178648756e-05,0.00015342994805624919,0.0002566103160481111,718
embedding_std_407,0.0002027119301998074,4.3125043533849266e-05,0.0001665373319992458,0.00027695669835783713,719
embedding_mean_120,0.00020266086078209303,5.19318795793737e-05,0.0001214262848820261,0.00024086428191260993,720
embedding_std_77,0.000202535495066226,6.378018606603635e-05,0.0001475005038818643,0.00029246333230497203,721
embedding_std_71,0.00020227494047094142,3.0671493797664506e-05,0.00017147917842192777,0.00023656946210997749,722
embedding_std_195,0.0002022695615240724,3.4008181891869625e-05,0.0001587524039806858,0.00024321210043575273,723
embedding_std_834,0.00020138530540974139,9.290334736843567e-05,0.00011925375447448855,0.00034202590058263535,724
embedding_std_641,0.0002008675319857721,4.580446756575297e-05,0.00014698823115990296,0.000265171579457491,725
embedding_mean_881,0.00020086096019614422,3.1045562246956944e-05,0.00015889803325854778,0.00023793739652489345,726
embedding_std_202,0.00020081349919035587,4.973605164703901e-05,0.00015845691879603837,0.00028480170194447835,727
embedding_mean_822,0.00020067312652946083,3.332677400749746e-05,0.0001543158494759413,0.00023655495251230507,728
embedding_mean_1001,0.0002006720016149266,2.9345455453448252e-05,0.00015653018543153378,0.0002288076266158176,729
embedding_mean_238,0.00020036436687470528,9.325478187708204e-05,7.741046626583687e-05,0.0003104807489607429,730
embedding_std_959,0.00020020050903518785,6.77969985081309e-05,0.00014484983212262716,0.00031133215739233267,731
embedding_mean_740,0.0002000888130577529,4.6650629637235825e-05,0.00013388269470587964,0.00024449428982048884,732
embedding_mean_394,0.00020003543668838602,1.555095023672462e-05,0.00018114781760568898,0.0002235003480143693,733
embedding_std_247,0.00020000920593679777,5.493159349891978e-05,0.0001236673175607103,0.0002732540685154837,734
embedding_std_550,0.0001992521712803952,4.0859965158018356e-05,0.00013809383842553432,0.0002341984511715712,735
embedding_std_816,0.00019881367530128093,2.8220452233760667e-05,0.00016707569077524734,0.0002234584070462393,736
embedding_mean_764,0.0001985961397549932,4.324155752615667e-05,0.00013983248082803965,0.00025564808451454004,737
embedding_std_677,0.0001982955559311506,3.0558122158220233e-05,0.00014842121131386637,0.00022350300403274167,738
embedding_std_489,0.0001980908887585275,5.9068817927520314e-05,0.00012315693759630853,0.0002863353326532316,739
embedding_std_1012,0.00019765170986489857,2.622830516108986e-05,0.00017032193384475518,0.00024090291380083608,740
embedding_mean_3,0.00019763494076409312,1.9100336996462013e-05,0.00016904165966438901,0.0002123102067467542,741
embedding_mean_222,0.00019757679533723697,4.668496493957868e-05,0.00015288028571101874,0.0002603537238973497,742
embedding_std_780,0.00019750258649832696,4.291418656729116e-05,0.00014325821808764655,0.0002577365439166835,743
embedding_mean_231,0.00019720036749903695,3.863177645535458e-05,0.00013516500152139846,0.00023944982595476552,744
embedding_mean_905,0.00019717462662372713,5.522367602418959e-05,0.00014728604638161754,0.00027883900086781636,745
embedding_std_267,0.00019696472044755377,3.986204717235995e-05,0.00014796082819362722,0.00024336744435882058,746
embedding_std_271,0.00019658928101380573,4.7399386335218575e-05,0.00016548853474160574,0.0002794992413330451,747
embedding_std_323,0.0001965268079518057,1.4378190606178417e-05,0.00017710390880560585,0.00021544836115828142,748
embedding_std_465,0.00019644585071420932,4.5908284674701457e-05,0.0001422428988851941,0.00026238515710430316,749
embedding_mean_423,0.00019615675416227761,5.770523517662997e-05,0.0001277113206863074,0.00024902697607855496,750
embedding_std_671,0.00019611930583677355,7.483842570786272e-05,0.00011137152074436834,0.0003075892861350754,751
embedding_mean_775,0.00019589543928166903,1.3011857624598737e-05,0.00018215852284154745,0.00021596112929704098,752
embedding_std_549,0.00019538589878311446,5.865229142741152e-05,0.0001398920062765668,0.00029131927795847693,753
embedding_mean_46,0.00019535199308232204,3.619769658299285e-05,0.00015455362661248717,0.00024208498495352577,754
embedding_std_512,0.00019447945615482274,2.468282360072283e-05,0.00015142519507226938,0.0002135440840079591,755
embedding_mean_603,0.00019447860350705804,3.8724552377288025e-05,0.0001590050478100977,0.00025802206888227874,756
embedding_std_642,0.00019405820258486942,2.7017673787613633e-05,0.00015533265021050495,0.00022692821382315823,757
embedding_mean_674,0.00019401700215942894,6.635418368203503e-05,8.809429434813578e-05,0.00026659760976191564,758
embedding_std_867,0.00019360454694242586,7.79971591023298e-05,0.00014506120940565274,0.00033144034992285714,759
embedding_mean_56,0.0001934069911570337,4.226466077691172e-05,0.00014509728329241363,0.00025852714396943553,760
embedding_mean_754,0.0001932871803429928,1.8359873972497344e-05,0.0001712975768223683,0.0002099897052794065,761
embedding_mean_99,0.00019265134786530358,4.4591408389597056e-05,0.00015621741602026479,0.0002674550490555502,762
embedding_mean_873,0.00019240537837902986,3.174760893443944e-05,0.00015846689199499752,0.00022575989789853853,763
embedding_std_50,0.00019220408016512843,3.887802556880845e-05,0.00014314666583799246,0.00025208248593587736,764
embedding_std_26,0.00019217887946057117,2.9183962390976893e-05,0.00016320918810154092,0.00023415007664375533,765
embedding_mean_134,0.0001913603967188563,3.3090902673479065e-05,0.00015831736716491555,0.00023860485537592757,766
embedding_mean_313,0.00019130732487480535,4.290339122404346e-05,0.00015831820746584006,0.0002665265710321384,767
embedding_std_681,0.00019122962856661465,2.2203462190663855e-05,0.0001693507942439094,0.00022797502566130175,768
embedding_mean_872,0.00019098747475277092,3.320037114353724e-05,0.00013565049909571307,0.00021879858048531444,769
embedding_std_455,0.00019093446178930002,3.105255163266417e-05,0.00015718047260231696,0.00022362275169431054,770
embedding_mean_780,0.00019088989139964086,3.481058263467324e-05,0.00015488793385524106,0.00023864121066553934,771
embedding_std_353,0.00019079643559549971,2.7788497657579007e-05,0.00016245541812715813,0.0002370549362023377,772
embedding_mean_252,0.00019065214298514768,2.3977734057666913e-05,0.00016869260183821288,0.00022765938317174518,773
embedding_std_208,0.00019047239727981274,2.8730265260687464e-05,0.00015404063461093038,0.00023365114546245998,774
embedding_mean_160,0.00019033376364896418,3.836422111971817e-05,0.00014677853381984493,0.00023141682102274048,775
embedding_std_432,0.00019027664661943467,2.8477963133650987e-05,0.00015888191188403674,0.00023163582198633406,776
embedding_mean_449,0.00019020909634286275,6.058444284785861e-05,0.00013136284935096244,0.00029263213035781636,777
embedding_std_250,0.0001893596305266676,1.598774823741378e-05,0.00016615017583869945,0.00020527495537935806,778
embedding_std_938,0.00018923529699660073,2.8255358953730153e-05,0.0001547479847462865,0.00021350518165945696,779
embedding_std_273,0.0001891436005247991,4.331464150556624e-05,0.00013908545087056628,0.00024630779144040846,780
embedding_mean_251,0.00018873078268622436,6.810629208899553e-05,0.00012206998686444653,0.00030302469038210185,781
embedding_mean_995,0.00018814648513624672,5.903420106194136e-05,0.00014733564026401312,0.0002917031379218589,782
embedding_std_895,0.00018808889476101248,3.486294330297147e-05,0.00014495195263800354,0.00022020447091993181,783
embedding_mean_289,0.00018786260395347576,1.6523030552253135e-05,0.00016266719214609498,0.00020756616960797291,784
embedding_mean_813,0.00018785956073395625,3.419547122368022e-05,0.00013300288999542906,0.00022024525650378874,785
embedding_mean_343,0.00018785503523362313,3.583691471938163e-05,0.00014329008983939582,0.0002425801660165878,786
embedding_mean_810,0.00018771935197195935,1.6616452418278216e-05,0.0001756477051231874,0.00021630547393925736,787
embedding_mean_327,0.00018769408049739423,5.054143234362855e-05,0.00010743333505730757,0.00024750776853276,788
embedding_mean_71,0.00018757247033487332,2.874482021290116e-05,0.00014237881473103502,0.00021383067599230248,789
embedding_mean_557,0.00018754277036871496,3.7187444804838885e-05,0.00015000884209702338,0.00022803804439273088,790
embedding_std_351,0.0001874687680860135,2.9608213177057633e-05,0.0001525310855511879,0.0002163500391835227,791
embedding_std_252,0.0001873775291973613,3.0341920474411115e-05,0.00014584938436229729,0.0002309934640239983,792
embedding_std_847,0.00018732312925228946,3.532226328712017e-05,0.00014821479725342338,0.00024283214224508486,793
embedding_mean_524,0.00018730217333767793,8.16288438971012e-05,0.00010324364460806957,0.00032314232227009874,794
embedding_std_765,0.0001870118980351571,5.383327467882557e-05,0.00012430783638041424,0.00026146937454967064,795
embedding_std_753,0.00018699860808742602,6.86347312117978e-05,9.042819522936758e-05,0.000280407728170925,796
embedding_std_211,0.00018693238221642144,3.9954570111194816e-05,0.0001374379823167714,0.00024253639043840763,797
embedding_std_694,0.00018684670789922145,3.5563448851739025e-05,0.0001360714486590513,0.00022393155339272498,798
embedding_mean_219,0.00018645437494000975,3.572233202896037e-05,0.00014666423388713938,0.00022839012949085974,799
embedding_std_939,0.00018644419752857061,4.690183879545453e-05,0.00014093953371993796,0.00026377363015169306,800
embedding_std_522,0.0001864324528804416,2.448737397584962e-05,0.0001527366884359912,0.00021457764254106143,801
embedding_std_468,0.00018622529467786958,2.9645793534352802e-05,0.00015090663134988345,0.00023173755903504125,802
embedding_std_301,0.00018619128195707403,1.7347367611859653e-05,0.00016859834772068815,0.00021515204592497143,803
embedding_std_505,0.00018601922664151515,3.921427165769016e-05,0.00014454764557777662,0.0002453707114076678,804
embedding_std_484,0.00018593962246238492,4.193577331341966e-05,0.00014421733791266782,0.0002466376144325459,805
embedding_std_936,0.0001858995512837688,2.6253196856664166e-05,0.00015974210067034263,0.00022540538270935208,806
embedding_std_626,0.00018588283563892539,4.8400347895640096e-05,0.00012329288760869872,0.0002394133806803563,807
embedding_mean_73,0.00018587063735701225,4.1041499506803e-05,0.00015806897828455542,0.00025178157798481406,808
embedding_std_98,0.00018584592216502844,5.352234043296419e-05,0.00012486562392477964,0.0002587557673366312,809
embedding_mean_832,0.00018558543479145012,4.512185229978555e-05,0.00012691646540349385,0.0002527650822873401,810
embedding_mean_707,0.00018553613602910872,7.189924184547104e-05,0.000107228648488053,0.00028240604254228216,811
embedding_mean_812,0.00018549482474219993,2.9761375670222014e-05,0.00013784411128864196,0.00021833586471212217,812
embedding_mean_935,0.00018546084439287046,3.434808213391564e-05,0.00014031538046734035,0.00022271531726415832,813
embedding_std_631,0.00018533858197128118,4.309213360273456e-05,0.00014589419834405972,0.00024423373925198325,814
embedding_std_792,0.00018532646867933434,5.8248357421557475e-05,0.00012518561940978715,0.0002745461629322781,815
embedding_mean_588,0.00018507091373377765,4.54725800301184e-05,0.0001173750151230032,0.00022764075105920342,816
embedding_mean_528,0.00018501253189584884,6.54724618315962e-05,0.00011951354368066241,0.00025582233240007606,817
