image_id,image_path,environment,plotNumber,genotype,estimated_leaf_area,log_estimated_leaf_area,sam3_n_crops,leaf_area_segmentation_method,leaf_area_status
2213_LeafPhotoA_2025-09-08 11_04_01.148,data/externalsourcerequired/ne2025/device1/2213_LeafPhotoA_2025-09-08 11_04_01.148-05_00.jpg,Nebraska2025,2213,PI534019,3446473,15.05286194724263,4,CV2,ok
2214_LeafPhotoA_2025-09-08 11_06_44.010,data/externalsourcerequired/ne2025/device1/2214_LeafPhotoA_2025-09-08 11_06_44.010-05_00.jpg,Nebraska2025,2214,SC0615,3220989,14.985199013219022,4,CV2,ok
2214_LeafPhotoA_2025-09-08 11_07_42.373,data/externalsourcerequired/ne2025/device1/2214_LeafPhotoA_2025-09-08 11_07_42.373-05_00.jpg,Nebraska2025,2214,SC0615,3800742,15.15070686879314,4,CV2,ok
2214_LeafPhotoA_2025-09-08 11_07_55.630,data/externalsourcerequired/ne2025/device1/2214_LeafPhotoA_2025-09-08 11_07_55.630-05_00.jpg,Nebraska2025,2214,SC0615,3793897,15.148904280979956,4,CV2,ok
2215_LeafPhotoA_2025-09-08 11_08_15.046,data/externalsourcerequired/ne2025/device1/2215_LeafPhotoA_2025-09-08 11_08_15.046-05_00.jpg,Nebraska2025,2215,PI534069,2960078,14.900726177304403,4,CV2,ok
2215_LeafPhotoA_2025-09-08 11_08_31.563,data/externalsourcerequired/ne2025/device1/2215_LeafPhotoA_2025-09-08 11_08_31.563-05_00.jpg,Nebraska2025,2215,PI534069,4565687,15.334079553568902,4,CV2,ok
2215_LeafPhotoA_2025-09-08 11_08_51.218,data/externalsourcerequired/ne2025/device1/2215_LeafPhotoA_2025-09-08 11_08_51.218-05_00.jpg,Nebraska2025,2215,PI534069,3565832,15.086907964685789,4,CV2,ok
2216_LeafPhotoA_2025-09-08 11_10_06.371,data/externalsourcerequired/ne2025/device1/2216_LeafPhotoA_2025-09-08 11_10_06.371-05_00.jpg,Nebraska2025,2216,,3088830,14.94330293639471,4,CV2,ok
2216_LeafPhotoA_2025-09-08 11_10_30.787,data/externalsourcerequired/ne2025/device1/2216_LeafPhotoA_2025-09-08 11_10_30.787-05_00.jpg,Nebraska2025,2216,,3825838,15.157288086214487,4,CV2,ok
2216_LeafPhotoA_2025-09-08 11_10_48.494,data/externalsourcerequired/ne2025/device1/2216_LeafPhotoA_2025-09-08 11_10_48.494-05_00.jpg,Nebraska2025,2216,,4408172,15.298970649017331,4,CV2,ok
2217_LeafPhotoA_2025-09-08 11_13_01.242,data/externalsourcerequired/ne2025/device1/2217_LeafPhotoA_2025-09-08 11_13_01.242-05_00.jpg,Nebraska2025,2217,PI533843,3715371,15.127989096558277,1,CV2,ok
2217_LeafPhotoA_2025-09-08 11_13_58.086,data/externalsourcerequired/ne2025/device1/2217_LeafPhotoA_2025-09-08 11_13_58.086-05_00.jpg,Nebraska2025,2217,PI533843,3189173,14.975272193501644,4,CV2,ok
2217_LeafPhotoA_2025-09-08 11_14_17.597,data/externalsourcerequired/ne2025/device1/2217_LeafPhotoA_2025-09-08 11_14_17.597-05_00.jpg,Nebraska2025,2217,PI533843,3974215,15.195337802291252,4,CV2,ok
2218_LeafPhotoA_2025-09-08 11_14_46.146,data/externalsourcerequired/ne2025/device1/2218_LeafPhotoA_2025-09-08 11_14_46.146-05_00.jpg,Nebraska2025,2218,SC0581,2593550,14.768538151554402,4,CV2,ok
2218_LeafPhotoA_2025-09-08 11_15_11.248,data/externalsourcerequired/ne2025/device1/2218_LeafPhotoA_2025-09-08 11_15_11.248-05_00.jpg,Nebraska2025,2218,SC0581,2902158,14.880965156154383,4,CV2,ok
2218_LeafPhotoA_2025-09-08 11_15_34.494,data/externalsourcerequired/ne2025/device1/2218_LeafPhotoA_2025-09-08 11_15_34.494-05_00.jpg,Nebraska2025,2218,SC0581,4681482,15.35912528443219,4,CV2,ok
2219_LeafPhotoA_2025-09-08 11_16_35.629,data/externalsourcerequired/ne2025/device1/2219_LeafPhotoA_2025-09-08 11_16_35.629-05_00.jpg,Nebraska2025,2219,PI561072,3280292,15.003443000788135,4,CV2,ok
2219_LeafPhotoA_2025-09-08 11_17_01.709,data/externalsourcerequired/ne2025/device1/2219_LeafPhotoA_2025-09-08 11_17_01.709-05_00.jpg,Nebraska2025,2219,PI561072,3760456,15.14005078460841,4,CV2,ok
2219_LeafPhotoA_2025-09-08 11_17_19.783,data/externalsourcerequired/ne2025/device1/2219_LeafPhotoA_2025-09-08 11_17_19.783-05_00.jpg,Nebraska2025,2219,PI561072,4300617,15.274269058742412,4,CV2,ok
2220_LeafPhotoA_2025-09-08 11_18_15.498,data/externalsourcerequired/ne2025/device1/2220_LeafPhotoA_2025-09-08 11_18_15.498-05_00.jpg,Nebraska2025,2220,PI597951,4211405,15.253306879199508,4,CV2,ok
2220_LeafPhotoA_2025-09-08 11_18_41.599,data/externalsourcerequired/ne2025/device1/2220_LeafPhotoA_2025-09-08 11_18_41.599-05_00.jpg,Nebraska2025,2220,PI597951,2793742,14.842892473805241,4,CV2,ok
2220_LeafPhotoA_2025-09-08 11_19_01.382,data/externalsourcerequired/ne2025/device1/2220_LeafPhotoA_2025-09-08 11_19_01.382-05_00.jpg,Nebraska2025,2220,PI597951,3489850,15.065369313312253,4,CV2,ok
2221_LeafPhotoA_2025-09-08 11_19_48.606,data/externalsourcerequired/ne2025/device1/2221_LeafPhotoA_2025-09-08 11_19_48.606-05_00.jpg,Nebraska2025,2221,PI651492,4653897,15.353215491099684,4,CV2,ok
2221_LeafPhotoA_2025-09-08 11_20_41.684,data/externalsourcerequired/ne2025/device1/2221_LeafPhotoA_2025-09-08 11_20_41.684-05_00.jpg,Nebraska2025,2221,PI651492,4592982,15.340040044293067,4,CV2,ok
2221_LeafPhotoA_2025-09-08 11_21_31.466,data/externalsourcerequired/ne2025/device1/2221_LeafPhotoA_2025-09-08 11_21_31.466-05_00.jpg,Nebraska2025,2221,PI651492,4083664,15.222505182600067,4,CV2,ok
2222_LeafPhotoA_2025-09-08 11_22_09.556,data/externalsourcerequired/ne2025/device1/2222_LeafPhotoA_2025-09-08 11_22_09.556-05_00.jpg,Nebraska2025,2222,PI534123,4866026,15.397788145509029,4,CV2,ok
2222_LeafPhotoA_2025-09-08 11_22_29.920,data/externalsourcerequired/ne2025/device1/2222_LeafPhotoA_2025-09-08 11_22_29.920-05_00.jpg,Nebraska2025,2222,PI534123,3615719,15.100801287297621,4,CV2,ok
2222_LeafPhotoA_2025-09-08 11_22_53.252,data/externalsourcerequired/ne2025/device1/2222_LeafPhotoA_2025-09-08 11_22_53.252-05_00.jpg,Nebraska2025,2222,PI534123,3104927,14.948500762606352,4,CV2,ok
2223_LeafPhotoA_2025-09-08 11_23_28.027,data/externalsourcerequired/ne2025/device1/2223_LeafPhotoA_2025-09-08 11_23_28.027-05_00.jpg,Nebraska2025,2223,PI576360,3046626,14.929545306751914,4,CV2,ok
2223_LeafPhotoA_2025-09-08 11_23_49.064,data/externalsourcerequired/ne2025/device1/2223_LeafPhotoA_2025-09-08 11_23_49.064-05_00.jpg,Nebraska2025,2223,PI576360,4419675,15.301576721938696,4,CV2,ok
2223_LeafPhotoA_2025-09-08 11_24_19.965,data/externalsourcerequired/ne2025/device1/2223_LeafPhotoA_2025-09-08 11_24_19.965-05_00.jpg,Nebraska2025,2223,PI576360,4290754,15.271973033036405,4,CV2,ok
2224_LeafPhotoA_2025-09-08 11_25_14.126,data/externalsourcerequired/ne2025/device1/2224_LeafPhotoA_2025-09-08 11_25_14.126-05_00.jpg,Nebraska2025,2224,SC0190,6129480,15.628620475602979,4,CV2,ok
2224_LeafPhotoA_2025-09-08 11_25_59.755,data/externalsourcerequired/ne2025/device1/2224_LeafPhotoA_2025-09-08 11_25_59.755-05_00.jpg,Nebraska2025,2224,SC0190,4737369,15.370992476275463,4,CV2,ok
2224_LeafPhotoA_2025-09-08 11_26_31.982,data/externalsourcerequired/ne2025/device1/2224_LeafPhotoA_2025-09-08 11_26_31.982-05_00.jpg,Nebraska2025,2224,SC0190,5252840,15.474279440686765,4,CV2,ok
2225_LeafPhotoA_2025-09-08 11_27_06.412,data/externalsourcerequired/ne2025/device1/2225_LeafPhotoA_2025-09-08 11_27_06.412-05_00.jpg,Nebraska2025,2225,,4055663,15.215624734016249,4,CV2,ok
2225_LeafPhotoA_2025-09-08 11_27_25.820,data/externalsourcerequired/ne2025/device1/2225_LeafPhotoA_2025-09-08 11_27_25.820-05_00.jpg,Nebraska2025,2225,,4385718,15.29386391040729,4,CV2,ok
2225_LeafPhotoA_2025-09-08 11_27_46.440,data/externalsourcerequired/ne2025/device1/2225_LeafPhotoA_2025-09-08 11_27_46.440-05_00.jpg,Nebraska2025,2225,,3847892,15.163036023845795,4,CV2,ok
2226_LeafPhotoA_2025-09-08 11_28_19.544,data/externalsourcerequired/ne2025/device1/2226_LeafPhotoA_2025-09-08 11_28_19.544-05_00.jpg,Nebraska2025,2226,PI533954,3232567,14.988787116404842,3,CV2,ok
2226_LeafPhotoA_2025-09-08 11_28_42.865,data/externalsourcerequired/ne2025/device1/2226_LeafPhotoA_2025-09-08 11_28_42.865-05_00.jpg,Nebraska2025,2226,PI533954,3291119,15.00673818649387,0,CV2,failed_cropping
2226_LeafPhotoA_2025-09-08 11_29_20.764,data/externalsourcerequired/ne2025/device1/2226_LeafPhotoA_2025-09-08 11_29_20.764-05_00.jpg,Nebraska2025,2226,PI533954,3703113,15.124684375228155,4,CV2,ok
2227_LeafPhotoA_2025-09-08 11_30_02.848,data/externalsourcerequired/ne2025/device1/2227_LeafPhotoA_2025-09-08 11_30_02.848-05_00.jpg,Nebraska2025,2227,SC0178,3474719,15.061024170402064,4,CV2,ok
2227_LeafPhotoA_2025-09-08 11_30_41.145,data/externalsourcerequired/ne2025/device1/2227_LeafPhotoA_2025-09-08 11_30_41.145-05_00.jpg,Nebraska2025,2227,SC0178,5143646,15.453272724491088,4,CV2,ok
2227_LeafPhotoA_2025-09-08 11_30_56.055,data/externalsourcerequired/ne2025/device1/2227_LeafPhotoA_2025-09-08 11_30_56.055-05_00.jpg,Nebraska2025,2227,SC0178,3925498,15.18300378013108,4,CV2,ok
2228_LeafPhotoA_2025-09-08 11_31_49.819,data/externalsourcerequired/ne2025/device1/2228_LeafPhotoA_2025-09-08 11_31_49.819-05_00.jpg,Nebraska2025,2228,PI655978,3266481,14.99922381662273,4,CV2,ok
2228_LeafPhotoA_2025-09-08 11_32_11.788,data/externalsourcerequired/ne2025/device1/2228_LeafPhotoA_2025-09-08 11_32_11.788-05_00.jpg,Nebraska2025,2228,PI655978,2738441,14.822899338332597,4,CV2,ok
2228_LeafPhotoA_2025-09-08 11_32_25.436,data/externalsourcerequired/ne2025/device1/2228_LeafPhotoA_2025-09-08 11_32_25.436-05_00.jpg,Nebraska2025,2228,PI655978,3781516,15.145635545394486,4,CV2,ok
2229_LeafPhotoA_2025-09-08 11_33_03.520,data/externalsourcerequired/ne2025/device1/2229_LeafPhotoA_2025-09-08 11_33_03.520-05_00.jpg,Nebraska2025,2229,PI534016,4844190,15.393290606667886,4,CV2,ok
2229_LeafPhotoA_2025-09-08 11_33_21.108,data/externalsourcerequired/ne2025/device1/2229_LeafPhotoA_2025-09-08 11_33_21.108-05_00.jpg,Nebraska2025,2229,PI534016,3688313,15.120679729905536,4,CV2,ok
2229_LeafPhotoA_2025-09-08 11_33_39.436,data/externalsourcerequired/ne2025/device1/2229_LeafPhotoA_2025-09-08 11_33_39.436-05_00.jpg,Nebraska2025,2229,PI534016,4755040,15.374715666123931,4,CV2,ok
2230_LeafPhotoA_2025-09-08 11_34_08.280,data/externalsourcerequired/ne2025/device1/2230_LeafPhotoA_2025-09-08 11_34_08.280-05_00.jpg,Nebraska2025,2230,,3224966,14.986432965520777,4,CV2,ok
2230_LeafPhotoA_2025-09-08 11_34_29.686,data/externalsourcerequired/ne2025/device1/2230_LeafPhotoA_2025-09-08 11_34_29.686-05_00.jpg,Nebraska2025,2230,,5230661,15.470048214288308,4,CV2,ok
2230_LeafPhotoA_2025-09-08 11_34_55.804,data/externalsourcerequired/ne2025/device1/2230_LeafPhotoA_2025-09-08 11_34_55.804-05_00.jpg,Nebraska2025,2230,,5094555,15.443682880294626,4,CV2,ok
2231_LeafPhotoA_2025-09-08 11_35_24.854,data/externalsourcerequired/ne2025/device1/2231_LeafPhotoA_2025-09-08 11_35_24.854-05_00.jpg,Nebraska2025,2231,PI533775,3672596,15.11640932691997,4,CV2,ok
2231_LeafPhotoA_2025-09-08 11_35_43.778,data/externalsourcerequired/ne2025/device1/2231_LeafPhotoA_2025-09-08 11_35_43.778-05_00.jpg,Nebraska2025,2231,PI533775,3611384,15.099601636339305,0,CV2,failed_cropping
2231_LeafPhotoA_2025-09-08 11_36_06.987,data/externalsourcerequired/ne2025/device1/2231_LeafPhotoA_2025-09-08 11_36_06.987-05_00.jpg,Nebraska2025,2231,PI533775,3310327,15.012557534014467,4,CV2,ok
2232_LeafPhotoA_2025-09-08 11_36_28.775,data/externalsourcerequired/ne2025/device1/2232_LeafPhotoA_2025-09-08 11_36_28.775-05_00.jpg,Nebraska2025,2232,PI597973,4124137,15.232367343741798,4,CV2,ok
2232_LeafPhotoA_2025-09-08 11_36_45.907,data/externalsourcerequired/ne2025/device1/2232_LeafPhotoA_2025-09-08 11_36_45.907-05_00.jpg,Nebraska2025,2232,PI597973,3987510,15.198677533909082,4,CV2,ok
2232_LeafPhotoA_2025-09-08 11_37_08.412,data/externalsourcerequired/ne2025/device1/2232_LeafPhotoA_2025-09-08 11_37_08.412-05_00.jpg,Nebraska2025,2232,PI597973,3345306,15.02306872718107,4,CV2,ok
2233_LeafPhotoA_2025-09-08 11_37_43.992,data/externalsourcerequired/ne2025/device1/2233_LeafPhotoA_2025-09-08 11_37_43.992-05_00.jpg,Nebraska2025,2233,PI533939,4133596,15.234658288275138,4,CV2,ok
2233_LeafPhotoA_2025-09-08 11_37_57.315,data/externalsourcerequired/ne2025/device1/2233_LeafPhotoA_2025-09-08 11_37_57.315-05_00.jpg,Nebraska2025,2233,PI533939,2524705,14.741634782183077,4,CV2,ok
2233_LeafPhotoA_2025-09-08 11_38_19.741,data/externalsourcerequired/ne2025/device1/2233_LeafPhotoA_2025-09-08 11_38_19.741-05_00.jpg,Nebraska2025,2233,PI533939,3077448,14.93961124006615,4,CV2,ok
2234_LeafPhotoA_2025-09-08 11_39_01.597,data/externalsourcerequired/ne2025/device1/2234_LeafPhotoA_2025-09-08 11_39_01.597-05_00.jpg,Nebraska2025,2234,SC0616,3279288,15.003136883625803,4,CV2,ok
2234_LeafPhotoA_2025-09-08 11_39_18.537,data/externalsourcerequired/ne2025/device1/2234_LeafPhotoA_2025-09-08 11_39_18.537-05_00.jpg,Nebraska2025,2234,SC0616,2760702,14.830995553178495,4,CV2,ok
2234_LeafPhotoA_2025-09-08 11_39_37.209,data/externalsourcerequired/ne2025/device1/2234_LeafPhotoA_2025-09-08 11_39_37.209-05_00.jpg,Nebraska2025,2234,SC0616,3183449,14.973475758207234,3,CV2,ok
2235_LeafPhotoA_2025-09-08 11_40_03.588,data/externalsourcerequired/ne2025/device1/2235_LeafPhotoA_2025-09-08 11_40_03.588-05_00.jpg,Nebraska2025,2235,PI576433,5131497,15.450907987443356,4,CV2,ok
2235_LeafPhotoA_2025-09-08 11_40_27.107,data/externalsourcerequired/ne2025/device1/2235_LeafPhotoA_2025-09-08 11_40_27.107-05_00.jpg,Nebraska2025,2235,PI576433,5767880,15.567815153292226,3,CV2,ok
2235_LeafPhotoA_2025-09-08 11_40_41.471,data/externalsourcerequired/ne2025/device1/2235_LeafPhotoA_2025-09-08 11_40_41.471-05_00.jpg,Nebraska2025,2235,PI576433,4001715,15.202233577197147,4,CV2,ok
2236_LeafPhotoA_2025-09-08 11_41_19.526,data/externalsourcerequired/ne2025/device1/2236_LeafPhotoA_2025-09-08 11_41_19.526-05_00.jpg,Nebraska2025,2236,SC1178,2764320,14.83230523140861,4,CV2,ok
2236_LeafPhotoA_2025-09-08 11_41_44.799,data/externalsourcerequired/ne2025/device1/2236_LeafPhotoA_2025-09-08 11_41_44.799-05_00.jpg,Nebraska2025,2236,SC1178,3152748,14.963785011451098,4,CV2,ok
2236_LeafPhotoA_2025-09-08 11_42_02.303,data/externalsourcerequired/ne2025/device1/2236_LeafPhotoA_2025-09-08 11_42_02.303-05_00.jpg,Nebraska2025,2236,SC1178,3333223,15.019450261742392,4,CV2,ok
2237_LeafPhotoA_2025-09-08 11_42_52.155,data/externalsourcerequired/ne2025/device1/2237_LeafPhotoA_2025-09-08 11_42_52.155-05_00.jpg,Nebraska2025,2237,PI534008,3326857,15.017538572411711,4,CV2,ok
2237_LeafPhotoA_2025-09-08 11_43_07.075,data/externalsourcerequired/ne2025/device1/2237_LeafPhotoA_2025-09-08 11_43_07.075-05_00.jpg,Nebraska2025,2237,PI534008,3870805,15.168973053710731,4,CV2,ok
2237_LeafPhotoA_2025-09-08 11_43_37.148,data/externalsourcerequired/ne2025/device1/2237_LeafPhotoA_2025-09-08 11_43_37.148-05_00.jpg,Nebraska2025,2237,PI534008,2476164,14.722221146457423,4,CV2,ok
2238_LeafPhotoA_2025-09-08 11_44_44.603,data/externalsourcerequired/ne2025/device1/2238_LeafPhotoA_2025-09-08 11_44_44.603-05_00.jpg,Nebraska2025,2238,PI533951,4426629,15.303148904272106,4,CV2,ok
2238_LeafPhotoA_2025-09-08 11_44_58.574,data/externalsourcerequired/ne2025/device1/2238_LeafPhotoA_2025-09-08 11_44_58.574-05_00.jpg,Nebraska2025,2238,PI533951,5189408,15.46213018312551,4,CV2,ok
2238_LeafPhotoA_2025-09-08 11_45_21.941,data/externalsourcerequired/ne2025/device1/2238_LeafPhotoA_2025-09-08 11_45_21.941-05_00.jpg,Nebraska2025,2238,PI533951,3706676,15.125646076101042,2,CV2,ok
2239_LeafPhotoA_2025-09-08 11_46_20.571,data/externalsourcerequired/ne2025/device1/2239_LeafPhotoA_2025-09-08 11_46_20.571-05_00.jpg,Nebraska2025,2239,PI533934,3613771,15.100262383433822,0,CV2,failed_cropping
2239_LeafPhotoA_2025-09-08 11_46_35.628,data/externalsourcerequired/ne2025/device1/2239_LeafPhotoA_2025-09-08 11_46_35.628-05_00.jpg,Nebraska2025,2239,PI533934,4435585,15.305170070325838,4,CV2,ok
2239_LeafPhotoA_2025-09-08 11_46_58.979,data/externalsourcerequired/ne2025/device1/2239_LeafPhotoA_2025-09-08 11_46_58.979-05_00.jpg,Nebraska2025,2239,PI533934,4473728,15.31373262347554,4,CV2,ok
2240_LeafPhotoA_2025-09-08 11_48_12.770,data/externalsourcerequired/ne2025/device1/2240_LeafPhotoA_2025-09-08 11_48_12.770-05_00.jpg,Nebraska2025,2240,PI576398,5094568,15.44368543203534,3,CV2,ok
2240_LeafPhotoA_2025-09-08 11_48_35.062,data/externalsourcerequired/ne2025/device1/2240_LeafPhotoA_2025-09-08 11_48_35.062-05_00.jpg,Nebraska2025,2240,PI576398,5143394,15.453223730805819,4,CV2,ok
2240_LeafPhotoA_2025-09-08 11_49_15.391,data/externalsourcerequired/ne2025/device1/2240_LeafPhotoA_2025-09-08 11_49_15.391-05_00.jpg,Nebraska2025,2240,PI576398,5057665,15.436415472306491,4,CV2,ok
2241_LeafPhotoA_2025-09-08 11_50_20.657,data/externalsourcerequired/ne2025/device1/2241_LeafPhotoA_2025-09-08 11_50_20.657-05_00.jpg,Nebraska2025,2241,SC0179,3619160,15.101752512676638,4,CV2,ok
2241_LeafPhotoA_2025-09-08 11_50_42.865,data/externalsourcerequired/ne2025/device1/2241_LeafPhotoA_2025-09-08 11_50_42.865-05_00.jpg,Nebraska2025,2241,SC0179,4508212,15.3214111805427,4,CV2,ok
2241_LeafPhotoA_2025-09-08 11_51_00.472,data/externalsourcerequired/ne2025/device1/2241_LeafPhotoA_2025-09-08 11_51_00.472-05_00.jpg,Nebraska2025,2241,SC0179,3015663,14.919330264466366,4,CV2,ok
2242_LeafPhotoA_2025-09-08 11_51_47.885,data/externalsourcerequired/ne2025/device1/2242_LeafPhotoA_2025-09-08 11_51_47.885-05_00.jpg,Nebraska2025,2242,PI656081,1936174,14.476224418813109,4,CV2,ok
2242_LeafPhotoA_2025-09-08 11_52_14.332,data/externalsourcerequired/ne2025/device1/2242_LeafPhotoA_2025-09-08 11_52_14.332-05_00.jpg,Nebraska2025,2242,PI656081,3219693,14.984796571360384,4,CV2,ok
2242_LeafPhotoA_2025-09-08 11_52_49.016,data/externalsourcerequired/ne2025/device1/2242_LeafPhotoA_2025-09-08 11_52_49.016-05_00.jpg,Nebraska2025,2242,PI656081,2466105,14.718150540875389,1,CV2,ok
2243_LeafPhotoA_2025-09-08 11_53_27.332,data/externalsourcerequired/ne2025/device1/2243_LeafPhotoA_2025-09-08 11_53_27.332-05_00.jpg,Nebraska2025,2243,PI534129,4666473,15.355914098050274,4,CV2,ok
2243_LeafPhotoA_2025-09-08 11_53_28.057,data/externalsourcerequired/ne2025/device1/2243_LeafPhotoA_2025-09-08 11_53_28.057-05_00.jpg,Nebraska2025,2243,PI534129,4665971,15.355806516370603,4,CV2,ok
2243_LeafPhotoA_2025-09-08 11_53_58.121,data/externalsourcerequired/ne2025/device1/2243_LeafPhotoA_2025-09-08 11_53_58.121-05_00.jpg,Nebraska2025,2243,PI534129,5173128,15.45898809254189,4,CV2,ok
2243_LeafPhotoA_2025-09-08 11_54_15.051,data/externalsourcerequired/ne2025/device1/2243_LeafPhotoA_2025-09-08 11_54_15.051-05_00.jpg,Nebraska2025,2243,PI534129,4717428,15.366774293787227,4,CV2,ok
2244_LeafPhotoA_2025-09-08 11_55_01.692,data/externalsourcerequired/ne2025/device1/2244_LeafPhotoA_2025-09-08 11_55_01.692-05_00.jpg,Nebraska2025,2244,PI533994,4162901,15.241722744967126,4,CV2,ok
2244_LeafPhotoA_2025-09-08 11_55_31.971,data/externalsourcerequired/ne2025/device1/2244_LeafPhotoA_2025-09-08 11_55_31.971-05_00.jpg,Nebraska2025,2244,PI533994,4572457,15.335561255157012,4,CV2,ok
2244_LeafPhotoA_2025-09-08 11_56_08.443,data/externalsourcerequired/ne2025/device1/2244_LeafPhotoA_2025-09-08 11_56_08.443-05_00.jpg,Nebraska2025,2244,PI533994,4587545,15.338855580561157,4,CV2,ok
2245_LeafPhotoA_2025-09-08 11_56_40.538,data/externalsourcerequired/ne2025/device1/2245_LeafPhotoA_2025-09-08 11_56_40.538-05_00.jpg,Nebraska2025,2245,PI533897,3421193,15.045499878620962,1,CV2,ok
2245_LeafPhotoA_2025-09-08 11_57_25.663,data/externalsourcerequired/ne2025/device1/2245_LeafPhotoA_2025-09-08 11_57_25.663-05_00.jpg,Nebraska2025,2245,PI533897,2818626,14.851760090134666,4,CV2,ok
2245_LeafPhotoA_2025-09-08 11_57_52.459,data/externalsourcerequired/ne2025/device1/2245_LeafPhotoA_2025-09-08 11_57_52.459-05_00.jpg,Nebraska2025,2245,PI533897,3693586,15.122108359827685,4,CV2,ok
2246_LeafPhotoA_2025-09-08 11_58_26.493,data/externalsourcerequired/ne2025/device1/2246_LeafPhotoA_2025-09-08 11_58_26.493-05_00.jpg,Nebraska2025,2246,PI533916,2122890,14.568288925871526,4,CV2,ok
2246_LeafPhotoA_2025-09-08 11_58_42.644,data/externalsourcerequired/ne2025/device1/2246_LeafPhotoA_2025-09-08 11_58_42.644-05_00.jpg,Nebraska2025,2246,PI533916,2324198,14.658885591259397,4,CV2,ok
2246_LeafPhotoA_2025-09-08 11_59_06.687,data/externalsourcerequired/ne2025/device1/2246_LeafPhotoA_2025-09-08 11_59_06.687-05_00.jpg,Nebraska2025,2246,PI533916,2465570,14.717933576050214,4,CV2,ok
2247_LeafPhotoA_2025-09-08 11_59_40.094,data/externalsourcerequired/ne2025/device1/2247_LeafPhotoA_2025-09-08 11_59_40.094-05_00.jpg,Nebraska2025,2247,PI534140,4691584,15.361280823273258,4,CV2,ok
2247_LeafPhotoA_2025-09-08 12_00_01.765,data/externalsourcerequired/ne2025/device1/2247_LeafPhotoA_2025-09-08 12_00_01.765-05_00.jpg,Nebraska2025,2247,PI534140,3400652,15.039477735907772,4,CV2,ok
2247_LeafPhotoA_2025-09-08 12_00_22.231,data/externalsourcerequired/ne2025/device1/2247_LeafPhotoA_2025-09-08 12_00_22.231-05_00.jpg,Nebraska2025,2247,PI534140,3939672,15.186608029077783,4,CV2,ok
2248_LeafPhotoA_2025-09-08 12_01_03.092,data/externalsourcerequired/ne2025/device1/2248_LeafPhotoA_2025-09-08 12_01_03.092-05_00.jpg,Nebraska2025,2248,SC0868,3148341,14.962386205397546,4,CV2,ok
2248_LeafPhotoA_2025-09-08 12_01_20.448,data/externalsourcerequired/ne2025/device1/2248_LeafPhotoA_2025-09-08 12_01_20.448-05_00.jpg,Nebraska2025,2248,SC0868,5139714,15.452507993859927,4,CV2,ok
2248_LeafPhotoA_2025-09-08 12_01_46.646,data/externalsourcerequired/ne2025/device1/2248_LeafPhotoA_2025-09-08 12_01_46.646-05_00.jpg,Nebraska2025,2248,SC0868,4711652,15.365549147596406,4,CV2,ok
2249_LeafPhotoA_2025-09-08 12_02_31.219,data/externalsourcerequired/ne2025/device1/2249_LeafPhotoA_2025-09-08 12_02_31.219-05_00.jpg,Nebraska2025,2249,PI534114,3039889,14.927331559557889,4,CV2,ok
2249_LeafPhotoA_2025-09-08 12_02_49.867,data/externalsourcerequired/ne2025/device1/2249_LeafPhotoA_2025-09-08 12_02_49.867-05_00.jpg,Nebraska2025,2249,PI534114,3527477,15.076093442489409,4,CV2,ok
2249_LeafPhotoA_2025-09-08 12_03_33.131,data/externalsourcerequired/ne2025/device1/2249_LeafPhotoA_2025-09-08 12_03_33.131-05_00.jpg,Nebraska2025,2249,PI534114,2884196,14.87475673624277,4,CV2,ok
2250_LeafPhotoA_2025-09-08 12_04_12.601,data/externalsourcerequired/ne2025/device1/2250_LeafPhotoA_2025-09-08 12_04_12.601-05_00.jpg,Nebraska2025,2250,PI534109,4813094,15.386850678532927,4,CV2,ok
2250_LeafPhotoA_2025-09-08 12_04_41.387,data/externalsourcerequired/ne2025/device1/2250_LeafPhotoA_2025-09-08 12_04_41.387-05_00.jpg,Nebraska2025,2250,PI534109,5934713,15.596329227653625,4,CV2,ok
2250_LeafPhotoA_2025-09-08 12_05_17.820,data/externalsourcerequired/ne2025/device1/2250_LeafPhotoA_2025-09-08 12_05_17.820-05_00.jpg,Nebraska2025,2250,PI534109,4886091,15.40190315526822,4,CV2,ok
