image_path,image_id,plotNumber,environment,block,row,column,genotype,device,estimated_leaf_area,sam3_n_crops,leaf_area_segmentation_method,leaf_area_status
data/externalsourcerequired/ne2025/device6/2198_LeafPhotoA_2025-09-08 17_07_00.770-05_00.jpg,2198_LeafPhotoA_2025-09-08 17_07_00.770,2198,Nebraska2025,2.0,57,5,PI534074,NE6,2832310,0,CV2,failed_cropping
data/externalsourcerequired/ne2025/device6/2199_LeafPhotoA_2025-09-08 17_05_27.908-05_00.jpg,2199_LeafPhotoA_2025-09-08 17_05_27.908,2199,Nebraska2025,2.0,56,5,PI542718,NE6,5795482,3,CV2,ok
data/externalsourcerequired/ne2025/device6/2199_LeafPhotoA_2025-09-08 17_05_50.087-05_00.jpg,2199_LeafPhotoA_2025-09-08 17_05_50.087,2199,Nebraska2025,2.0,56,5,PI542718,NE6,4055593,3,CV2,ok
data/externalsourcerequired/ne2025/device6/2199_LeafPhotoA_2025-09-08 17_06_13.649-05_00.jpg,2199_LeafPhotoA_2025-09-08 17_06_13.649,2199,Nebraska2025,2.0,56,5,PI542718,NE6,4583348,4,CV2,ok
data/externalsourcerequired/ne2025/device6/2200_LeafPhotoA_2025-09-08 17_03_29.885-05_00.jpg,2200_LeafPhotoA_2025-09-08 17_03_29.885,2200,Nebraska2025,2.0,55,5,PI534135,NE6,3836100,3,CV2,ok
data/externalsourcerequired/ne2025/device6/2200_LeafPhotoA_2025-09-08 17_03_53.641-05_00.jpg,2200_LeafPhotoA_2025-09-08 17_03_53.641,2200,Nebraska2025,2.0,55,5,PI534135,NE6,4301627,3,CV2,ok
data/externalsourcerequired/ne2025/device6/2200_LeafPhotoA_2025-09-08 17_04_21.744-05_00.jpg,2200_LeafPhotoA_2025-09-08 17_04_21.744,2200,Nebraska2025,2.0,55,5,PI534135,NE6,3617364,0,CV2,failed_cropping
data/externalsourcerequired/ne2025/device1/2201_LeafPhotoA_2025-09-08 10_47_11.543-05_00.jpg,2201_LeafPhotoA_2025-09-08 10_47_11.543,2201,Nebraska2025,2.0,55,6,PI595733,NE1,4625737,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2201_LeafPhotoA_2025-09-08 10_47_34.501-05_00.jpg,2201_LeafPhotoA_2025-09-08 10_47_34.501,2201,Nebraska2025,2.0,55,6,PI595733,NE1,5932597,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2201_LeafPhotoA_2025-09-08 10_47_55.692-05_00.jpg,2201_LeafPhotoA_2025-09-08 10_47_55.692,2201,Nebraska2025,2.0,55,6,PI595733,NE1,4262794,3,CV2,ok
data/externalsourcerequired/ne2025/device1/2202_LeafPhotoA_2025-09-08 10_48_23.952-05_00.jpg,2202_LeafPhotoA_2025-09-08 10_48_23.952,2202,Nebraska2025,2.0,56,6,PI576380,NE1,4999430,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2202_LeafPhotoA_2025-09-08 10_48_38.768-05_00.jpg,2202_LeafPhotoA_2025-09-08 10_48_38.768,2202,Nebraska2025,2.0,56,6,PI576380,NE1,3718122,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2202_LeafPhotoA_2025-09-08 10_48_52.303-05_00.jpg,2202_LeafPhotoA_2025-09-08 10_48_52.303,2202,Nebraska2025,2.0,56,6,PI576380,NE1,5605008,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2203_LeafPhotoA_2025-09-08 10_49_25.748-05_00.jpg,2203_LeafPhotoA_2025-09-08 10_49_25.748,2203,Nebraska2025,2.0,57,6,SC0604,NE1,2724974,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2203_LeafPhotoA_2025-09-08 10_49_46.312-05_00.jpg,2203_LeafPhotoA_2025-09-08 10_49_46.312,2203,Nebraska2025,2.0,57,6,SC0604,NE1,3713244,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2203_LeafPhotoA_2025-09-08 10_50_00.534-05_00.jpg,2203_LeafPhotoA_2025-09-08 10_50_00.534,2203,Nebraska2025,2.0,57,6,SC0604,NE1,2861689,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2204_LeafPhotoA_2025-09-08 10_50_57.372-05_00.jpg,2204_LeafPhotoA_2025-09-08 10_50_57.372,2204,Nebraska2025,2.0,58,6,PI656031,NE1,3383961,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2204_LeafPhotoA_2025-09-08 10_51_18.731-05_00.jpg,2204_LeafPhotoA_2025-09-08 10_51_18.731,2204,Nebraska2025,2.0,58,6,PI656031,NE1,2920872,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2204_LeafPhotoA_2025-09-08 10_51_32.424-05_00.jpg,2204_LeafPhotoA_2025-09-08 10_51_32.424,2204,Nebraska2025,2.0,58,6,PI656031,NE1,3554021,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2205_LeafPhotoA_2025-09-08 10_52_09.894-05_00.jpg,2205_LeafPhotoA_2025-09-08 10_52_09.894,2205,Nebraska2025,2.0,59,6,PI576385,NE1,3852566,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2205_LeafPhotoA_2025-09-08 10_52_29.620-05_00.jpg,2205_LeafPhotoA_2025-09-08 10_52_29.620,2205,Nebraska2025,2.0,59,6,PI576385,NE1,2727487,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2205_LeafPhotoA_2025-09-08 10_52_49.920-05_00.jpg,2205_LeafPhotoA_2025-09-08 10_52_49.920,2205,Nebraska2025,2.0,59,6,PI576385,NE1,3187280,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2206_LeafPhotoA_2025-09-08 10_53_32.789-05_00.jpg,2206_LeafPhotoA_2025-09-08 10_53_32.789,2206,Nebraska2025,2.0,60,6,PI656048,NE1,4200988,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2206_LeafPhotoA_2025-09-08 10_53_50.729-05_00.jpg,2206_LeafPhotoA_2025-09-08 10_53_50.729,2206,Nebraska2025,2.0,60,6,PI656048,NE1,4965231,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2206_LeafPhotoA_2025-09-08 10_54_07.474-05_00.jpg,2206_LeafPhotoA_2025-09-08 10_54_07.474,2206,Nebraska2025,2.0,60,6,PI656048,NE1,4866274,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2207_LeafPhotoA_2025-09-08 10_54_55.448-05_00.jpg,2207_LeafPhotoA_2025-09-08 10_54_55.448,2207,Nebraska2025,2.0,61,6,PI533766,NE1,2423064,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2207_LeafPhotoA_2025-09-08 10_55_18.048-05_00.jpg,2207_LeafPhotoA_2025-09-08 10_55_18.048,2207,Nebraska2025,2.0,61,6,PI533766,NE1,3886076,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2207_LeafPhotoA_2025-09-08 10_55_39.931-05_00.jpg,2207_LeafPhotoA_2025-09-08 10_55_39.931,2207,Nebraska2025,2.0,61,6,PI533766,NE1,4062838,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2208_LeafPhotoA_2025-09-08 10_56_14.172-05_00.jpg,2208_LeafPhotoA_2025-09-08 10_56_14.172,2208,Nebraska2025,2.0,62,6,PI656109,NE1,4370576,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2208_LeafPhotoA_2025-09-08 10_56_29.142-05_00.jpg,2208_LeafPhotoA_2025-09-08 10_56_29.142,2208,Nebraska2025,2.0,62,6,PI656109,NE1,2982034,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2208_LeafPhotoA_2025-09-08 10_56_49.037-05_00.jpg,2208_LeafPhotoA_2025-09-08 10_56_49.037,2208,Nebraska2025,2.0,62,6,PI656109,NE1,3899805,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2209_LeafPhotoA_2025-09-08 10_57_42.055-05_00.jpg,2209_LeafPhotoA_2025-09-08 10_57_42.055,2209,Nebraska2025,2.0,63,6,PI642992,NE1,4304355,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2209_LeafPhotoA_2025-09-08 10_58_25.351-05_00.jpg,2209_LeafPhotoA_2025-09-08 10_58_25.351,2209,Nebraska2025,2.0,63,6,PI642992,NE1,3463515,0,CV2,failed_cropping
data/externalsourcerequired/ne2025/device1/2209_LeafPhotoA_2025-09-08 10_59_39.014-05_00.jpg,2209_LeafPhotoA_2025-09-08 10_59_39.014,2209,Nebraska2025,2.0,63,6,PI642992,NE1,3973333,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2210_LeafPhotoA_2025-09-08 11_00_04.684-05_00.jpg,2210_LeafPhotoA_2025-09-08 11_00_04.684,2210,Nebraska2025,2.0,64,6,SC0837,NE1,2834270,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2210_LeafPhotoA_2025-09-08 11_00_21.852-05_00.jpg,2210_LeafPhotoA_2025-09-08 11_00_21.852,2210,Nebraska2025,2.0,64,6,SC0837,NE1,3741909,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2210_LeafPhotoA_2025-09-08 11_00_36.664-05_00.jpg,2210_LeafPhotoA_2025-09-08 11_00_36.664,2210,Nebraska2025,2.0,64,6,SC0837,NE1,3446287,0,CV2,failed_cropping
data/externalsourcerequired/ne2025/device1/2211_LeafPhotoA_2025-09-08 11_00_59.925-05_00.jpg,2211_LeafPhotoA_2025-09-08 11_00_59.925,2211,Nebraska2025,2.0,65,6,PI595736,NE1,5412706,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2211_LeafPhotoA_2025-09-08 11_01_14.288-05_00.jpg,2211_LeafPhotoA_2025-09-08 11_01_14.288,2211,Nebraska2025,2.0,65,6,PI595736,NE1,5185339,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2211_LeafPhotoA_2025-09-08 11_01_34.648-05_00.jpg,2211_LeafPhotoA_2025-09-08 11_01_34.648,2211,Nebraska2025,2.0,65,6,PI595736,NE1,5398734,3,CV2,ok
data/externalsourcerequired/ne2025/device1/2212_LeafPhotoA_2025-09-08 11_02_23.259-05_00.jpg,2212_LeafPhotoA_2025-09-08 11_02_23.259,2212,Nebraska2025,2.0,66,6,SC0235,NE1,4362260,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2212_LeafPhotoA_2025-09-08 11_02_41.799-05_00.jpg,2212_LeafPhotoA_2025-09-08 11_02_41.799,2212,Nebraska2025,2.0,66,6,SC0235,NE1,2898854,3,CV2,ok
data/externalsourcerequired/ne2025/device1/2212_LeafPhotoA_2025-09-08 11_02_55.317-05_00.jpg,2212_LeafPhotoA_2025-09-08 11_02_55.317,2212,Nebraska2025,2.0,66,6,SC0235,NE1,3885657,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2213_LeafPhotoA_2025-09-08 11_03_25.212-05_00.jpg,2213_LeafPhotoA_2025-09-08 11_03_25.212,2213,Nebraska2025,2.0,67,6,PI534019,NE1,2792492,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2213_LeafPhotoA_2025-09-08 11_03_41.024-05_00.jpg,2213_LeafPhotoA_2025-09-08 11_03_41.024,2213,Nebraska2025,2.0,67,6,PI534019,NE1,3323953,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2213_LeafPhotoA_2025-09-08 11_04_01.148-05_00.jpg,2213_LeafPhotoA_2025-09-08 11_04_01.148,2213,Nebraska2025,2.0,67,6,PI534019,NE1,3446473,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2214_LeafPhotoA_2025-09-08 11_06_44.010-05_00.jpg,2214_LeafPhotoA_2025-09-08 11_06_44.010,2214,Nebraska2025,2.0,68,6,SC0615,NE1,3220989,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2214_LeafPhotoA_2025-09-08 11_07_42.373-05_00.jpg,2214_LeafPhotoA_2025-09-08 11_07_42.373,2214,Nebraska2025,2.0,68,6,SC0615,NE1,3800742,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2214_LeafPhotoA_2025-09-08 11_07_55.630-05_00.jpg,2214_LeafPhotoA_2025-09-08 11_07_55.630,2214,Nebraska2025,2.0,68,6,SC0615,NE1,3793897,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2215_LeafPhotoA_2025-09-08 11_08_15.046-05_00.jpg,2215_LeafPhotoA_2025-09-08 11_08_15.046,2215,Nebraska2025,2.0,69,6,PI534069,NE1,2960078,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2215_LeafPhotoA_2025-09-08 11_08_31.563-05_00.jpg,2215_LeafPhotoA_2025-09-08 11_08_31.563,2215,Nebraska2025,2.0,69,6,PI534069,NE1,4565687,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2215_LeafPhotoA_2025-09-08 11_08_51.218-05_00.jpg,2215_LeafPhotoA_2025-09-08 11_08_51.218,2215,Nebraska2025,2.0,69,6,PI534069,NE1,3565832,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2216_LeafPhotoA_2025-09-08 11_10_06.371-05_00.jpg,2216_LeafPhotoA_2025-09-08 11_10_06.371,2216,Nebraska2025,2.0,70,6,,NE1,3088830,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2216_LeafPhotoA_2025-09-08 11_10_30.787-05_00.jpg,2216_LeafPhotoA_2025-09-08 11_10_30.787,2216,Nebraska2025,2.0,70,6,,NE1,3825838,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2216_LeafPhotoA_2025-09-08 11_10_48.494-05_00.jpg,2216_LeafPhotoA_2025-09-08 11_10_48.494,2216,Nebraska2025,2.0,70,6,,NE1,4408172,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2217_LeafPhotoA_2025-09-08 11_13_01.242-05_00.jpg,2217_LeafPhotoA_2025-09-08 11_13_01.242,2217,Nebraska2025,2.0,71,6,PI533843,NE1,3715371,1,CV2,ok
data/externalsourcerequired/ne2025/device1/2217_LeafPhotoA_2025-09-08 11_13_58.086-05_00.jpg,2217_LeafPhotoA_2025-09-08 11_13_58.086,2217,Nebraska2025,2.0,71,6,PI533843,NE1,3189173,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2217_LeafPhotoA_2025-09-08 11_14_17.597-05_00.jpg,2217_LeafPhotoA_2025-09-08 11_14_17.597,2217,Nebraska2025,2.0,71,6,PI533843,NE1,3974215,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2218_LeafPhotoA_2025-09-08 11_14_46.146-05_00.jpg,2218_LeafPhotoA_2025-09-08 11_14_46.146,2218,Nebraska2025,2.0,72,6,SC0581,NE1,2593550,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2218_LeafPhotoA_2025-09-08 11_15_11.248-05_00.jpg,2218_LeafPhotoA_2025-09-08 11_15_11.248,2218,Nebraska2025,2.0,72,6,SC0581,NE1,2902158,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2218_LeafPhotoA_2025-09-08 11_15_34.494-05_00.jpg,2218_LeafPhotoA_2025-09-08 11_15_34.494,2218,Nebraska2025,2.0,72,6,SC0581,NE1,4681482,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2219_LeafPhotoA_2025-09-08 11_16_35.629-05_00.jpg,2219_LeafPhotoA_2025-09-08 11_16_35.629,2219,Nebraska2025,2.0,73,6,PI561072,NE1,3280292,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2219_LeafPhotoA_2025-09-08 11_17_01.709-05_00.jpg,2219_LeafPhotoA_2025-09-08 11_17_01.709,2219,Nebraska2025,2.0,73,6,PI561072,NE1,3760456,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2219_LeafPhotoA_2025-09-08 11_17_19.783-05_00.jpg,2219_LeafPhotoA_2025-09-08 11_17_19.783,2219,Nebraska2025,2.0,73,6,PI561072,NE1,4300617,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2220_LeafPhotoA_2025-09-08 11_18_15.498-05_00.jpg,2220_LeafPhotoA_2025-09-08 11_18_15.498,2220,Nebraska2025,2.0,74,6,PI597951,NE1,4211405,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2220_LeafPhotoA_2025-09-08 11_18_41.599-05_00.jpg,2220_LeafPhotoA_2025-09-08 11_18_41.599,2220,Nebraska2025,2.0,74,6,PI597951,NE1,2793742,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2220_LeafPhotoA_2025-09-08 11_19_01.382-05_00.jpg,2220_LeafPhotoA_2025-09-08 11_19_01.382,2220,Nebraska2025,2.0,74,6,PI597951,NE1,3489850,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2221_LeafPhotoA_2025-09-08 11_19_48.606-05_00.jpg,2221_LeafPhotoA_2025-09-08 11_19_48.606,2221,Nebraska2025,2.0,75,6,PI651492,NE1,4653897,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2221_LeafPhotoA_2025-09-08 11_20_41.684-05_00.jpg,2221_LeafPhotoA_2025-09-08 11_20_41.684,2221,Nebraska2025,2.0,75,6,PI651492,NE1,4592982,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2221_LeafPhotoA_2025-09-08 11_21_31.466-05_00.jpg,2221_LeafPhotoA_2025-09-08 11_21_31.466,2221,Nebraska2025,2.0,75,6,PI651492,NE1,4083664,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2222_LeafPhotoA_2025-09-08 11_22_09.556-05_00.jpg,2222_LeafPhotoA_2025-09-08 11_22_09.556,2222,Nebraska2025,2.0,76,6,PI534123,NE1,4866026,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2222_LeafPhotoA_2025-09-08 11_22_29.920-05_00.jpg,2222_LeafPhotoA_2025-09-08 11_22_29.920,2222,Nebraska2025,2.0,76,6,PI534123,NE1,3615719,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2222_LeafPhotoA_2025-09-08 11_22_53.252-05_00.jpg,2222_LeafPhotoA_2025-09-08 11_22_53.252,2222,Nebraska2025,2.0,76,6,PI534123,NE1,3104927,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2223_LeafPhotoA_2025-09-08 11_23_28.027-05_00.jpg,2223_LeafPhotoA_2025-09-08 11_23_28.027,2223,Nebraska2025,2.0,77,6,PI576360,NE1,3046626,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2223_LeafPhotoA_2025-09-08 11_23_49.064-05_00.jpg,2223_LeafPhotoA_2025-09-08 11_23_49.064,2223,Nebraska2025,2.0,77,6,PI576360,NE1,4419675,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2223_LeafPhotoA_2025-09-08 11_24_19.965-05_00.jpg,2223_LeafPhotoA_2025-09-08 11_24_19.965,2223,Nebraska2025,2.0,77,6,PI576360,NE1,4290754,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2224_LeafPhotoA_2025-09-08 11_25_14.126-05_00.jpg,2224_LeafPhotoA_2025-09-08 11_25_14.126,2224,Nebraska2025,2.0,78,6,SC0190,NE1,6129480,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2224_LeafPhotoA_2025-09-08 11_25_59.755-05_00.jpg,2224_LeafPhotoA_2025-09-08 11_25_59.755,2224,Nebraska2025,2.0,78,6,SC0190,NE1,4737369,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2224_LeafPhotoA_2025-09-08 11_26_31.982-05_00.jpg,2224_LeafPhotoA_2025-09-08 11_26_31.982,2224,Nebraska2025,2.0,78,6,SC0190,NE1,5252840,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2225_LeafPhotoA_2025-09-08 11_27_06.412-05_00.jpg,2225_LeafPhotoA_2025-09-08 11_27_06.412,2225,Nebraska2025,2.0,79,6,,NE1,4055663,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2225_LeafPhotoA_2025-09-08 11_27_25.820-05_00.jpg,2225_LeafPhotoA_2025-09-08 11_27_25.820,2225,Nebraska2025,2.0,79,6,,NE1,4385718,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2225_LeafPhotoA_2025-09-08 11_27_46.440-05_00.jpg,2225_LeafPhotoA_2025-09-08 11_27_46.440,2225,Nebraska2025,2.0,79,6,,NE1,3847892,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2226_LeafPhotoA_2025-09-08 11_28_19.544-05_00.jpg,2226_LeafPhotoA_2025-09-08 11_28_19.544,2226,Nebraska2025,2.0,80,6,PI533954,NE1,3232567,3,CV2,ok
data/externalsourcerequired/ne2025/device1/2226_LeafPhotoA_2025-09-08 11_28_42.865-05_00.jpg,2226_LeafPhotoA_2025-09-08 11_28_42.865,2226,Nebraska2025,2.0,80,6,PI533954,NE1,3291119,0,CV2,failed_cropping
data/externalsourcerequired/ne2025/device1/2226_LeafPhotoA_2025-09-08 11_29_20.764-05_00.jpg,2226_LeafPhotoA_2025-09-08 11_29_20.764,2226,Nebraska2025,2.0,80,6,PI533954,NE1,3703113,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2227_LeafPhotoA_2025-09-08 11_30_02.848-05_00.jpg,2227_LeafPhotoA_2025-09-08 11_30_02.848,2227,Nebraska2025,2.0,81,6,SC0178,NE1,3474719,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2227_LeafPhotoA_2025-09-08 11_30_41.145-05_00.jpg,2227_LeafPhotoA_2025-09-08 11_30_41.145,2227,Nebraska2025,2.0,81,6,SC0178,NE1,5143646,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2227_LeafPhotoA_2025-09-08 11_30_56.055-05_00.jpg,2227_LeafPhotoA_2025-09-08 11_30_56.055,2227,Nebraska2025,2.0,81,6,SC0178,NE1,3925498,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2228_LeafPhotoA_2025-09-08 11_31_49.819-05_00.jpg,2228_LeafPhotoA_2025-09-08 11_31_49.819,2228,Nebraska2025,2.0,82,6,PI655978,NE1,3266481,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2228_LeafPhotoA_2025-09-08 11_32_11.788-05_00.jpg,2228_LeafPhotoA_2025-09-08 11_32_11.788,2228,Nebraska2025,2.0,82,6,PI655978,NE1,2738441,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2228_LeafPhotoA_2025-09-08 11_32_25.436-05_00.jpg,2228_LeafPhotoA_2025-09-08 11_32_25.436,2228,Nebraska2025,2.0,82,6,PI655978,NE1,3781516,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2229_LeafPhotoA_2025-09-08 11_33_03.520-05_00.jpg,2229_LeafPhotoA_2025-09-08 11_33_03.520,2229,Nebraska2025,2.0,83,6,PI534016,NE1,4844190,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2229_LeafPhotoA_2025-09-08 11_33_21.108-05_00.jpg,2229_LeafPhotoA_2025-09-08 11_33_21.108,2229,Nebraska2025,2.0,83,6,PI534016,NE1,3688313,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2229_LeafPhotoA_2025-09-08 11_33_39.436-05_00.jpg,2229_LeafPhotoA_2025-09-08 11_33_39.436,2229,Nebraska2025,2.0,83,6,PI534016,NE1,4755040,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2230_LeafPhotoA_2025-09-08 11_34_08.280-05_00.jpg,2230_LeafPhotoA_2025-09-08 11_34_08.280,2230,Nebraska2025,2.0,84,6,,NE1,3224966,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2230_LeafPhotoA_2025-09-08 11_34_29.686-05_00.jpg,2230_LeafPhotoA_2025-09-08 11_34_29.686,2230,Nebraska2025,2.0,84,6,,NE1,5230661,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2230_LeafPhotoA_2025-09-08 11_34_55.804-05_00.jpg,2230_LeafPhotoA_2025-09-08 11_34_55.804,2230,Nebraska2025,2.0,84,6,,NE1,5094555,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2231_LeafPhotoA_2025-09-08 11_35_24.854-05_00.jpg,2231_LeafPhotoA_2025-09-08 11_35_24.854,2231,Nebraska2025,2.0,85,6,PI533775,NE1,3672596,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2231_LeafPhotoA_2025-09-08 11_35_43.778-05_00.jpg,2231_LeafPhotoA_2025-09-08 11_35_43.778,2231,Nebraska2025,2.0,85,6,PI533775,NE1,3611384,0,CV2,failed_cropping
data/externalsourcerequired/ne2025/device1/2231_LeafPhotoA_2025-09-08 11_36_06.987-05_00.jpg,2231_LeafPhotoA_2025-09-08 11_36_06.987,2231,Nebraska2025,2.0,85,6,PI533775,NE1,3310327,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2232_LeafPhotoA_2025-09-08 11_36_28.775-05_00.jpg,2232_LeafPhotoA_2025-09-08 11_36_28.775,2232,Nebraska2025,2.0,86,6,PI597973,NE1,4124137,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2232_LeafPhotoA_2025-09-08 11_36_45.907-05_00.jpg,2232_LeafPhotoA_2025-09-08 11_36_45.907,2232,Nebraska2025,2.0,86,6,PI597973,NE1,3987510,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2232_LeafPhotoA_2025-09-08 11_37_08.412-05_00.jpg,2232_LeafPhotoA_2025-09-08 11_37_08.412,2232,Nebraska2025,2.0,86,6,PI597973,NE1,3345306,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2233_LeafPhotoA_2025-09-08 11_37_43.992-05_00.jpg,2233_LeafPhotoA_2025-09-08 11_37_43.992,2233,Nebraska2025,2.0,87,6,PI533939,NE1,4133596,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2233_LeafPhotoA_2025-09-08 11_37_57.315-05_00.jpg,2233_LeafPhotoA_2025-09-08 11_37_57.315,2233,Nebraska2025,2.0,87,6,PI533939,NE1,2524705,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2233_LeafPhotoA_2025-09-08 11_38_19.741-05_00.jpg,2233_LeafPhotoA_2025-09-08 11_38_19.741,2233,Nebraska2025,2.0,87,6,PI533939,NE1,3077448,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2234_LeafPhotoA_2025-09-08 11_39_01.597-05_00.jpg,2234_LeafPhotoA_2025-09-08 11_39_01.597,2234,Nebraska2025,2.0,88,6,SC0616,NE1,3279288,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2234_LeafPhotoA_2025-09-08 11_39_18.537-05_00.jpg,2234_LeafPhotoA_2025-09-08 11_39_18.537,2234,Nebraska2025,2.0,88,6,SC0616,NE1,2760702,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2234_LeafPhotoA_2025-09-08 11_39_37.209-05_00.jpg,2234_LeafPhotoA_2025-09-08 11_39_37.209,2234,Nebraska2025,2.0,88,6,SC0616,NE1,3183449,3,CV2,ok
data/externalsourcerequired/ne2025/device1/2235_LeafPhotoA_2025-09-08 11_40_03.588-05_00.jpg,2235_LeafPhotoA_2025-09-08 11_40_03.588,2235,Nebraska2025,2.0,89,6,PI576433,NE1,5131497,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2235_LeafPhotoA_2025-09-08 11_40_27.107-05_00.jpg,2235_LeafPhotoA_2025-09-08 11_40_27.107,2235,Nebraska2025,2.0,89,6,PI576433,NE1,5767880,3,CV2,ok
data/externalsourcerequired/ne2025/device1/2235_LeafPhotoA_2025-09-08 11_40_41.471-05_00.jpg,2235_LeafPhotoA_2025-09-08 11_40_41.471,2235,Nebraska2025,2.0,89,6,PI576433,NE1,4001715,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2236_LeafPhotoA_2025-09-08 11_41_19.526-05_00.jpg,2236_LeafPhotoA_2025-09-08 11_41_19.526,2236,Nebraska2025,2.0,90,6,SC1178,NE1,2764320,4,CV2,ok
data/externalsourcerequired/ne2025/device1/2236_LeafPhotoA_2025-09-08 11_41_44.799-05_00.jpg,2236_LeafPhotoA_2025-09-08 11_41_44.799,2236,Nebraska2025,2.0,90,6,SC1178,NE1,3152748,4,CV2,ok
